سهام	0.06817740845270315
گزارش	0.0678225006360531
مصاف	0.06728764051095437
المپیک	0.0671799902731407
خانواده	0.06709332318635841
قانون	0.06709028138673379
لیگ	0.06527355018694037
گفت	0.06479823575413701
میلیون	0.06477765330708629
فروش	0.06443370493261735
الاسلام	0.06405508598949305
والیبال	0.06392010012287264
الله	0.06385073567004484
رهبری	0.06313277707662257
سرمربی	0.0631141480353361
حجت	0.06141407831121137
میزان	0.06123594040779001
وزارت	0.06113312343613253
اقتصاد	0.06102584977847547
زندگی	0.06076875872346399
رسیدگی	0.06055921124075381
صنعت	0.06045806499114015
او	0.06042815841980009
پرونده	0.05936300357341784
پیروزی	0.05896718633318532
هزار	0.058691383661539254
حریفان	0.05856517782392556
آنان	0.05846992846993326
نگهبان	0.05792704525297676
کشور	0.05781002921911038
کاهش	0.0576292912691887
ورزش	0.057537856115931874
مهاجم	0.056837013602555775
پارس	0.05640326095863424
فرهنگ	0.05622730966480649
قضایی	0.05581555013414041
دروازه	0.055374270353492516
برتر	0.05489923604558067
آثار	0.054697899074199086
گاز	0.05441085057918782
نمایش	0.05388281986354615
شعبه	0.053693856039293664
افزود	0.053650685157797584
برتری	0.05318481337004144
میزبان	0.05317440309966859
بخش	0.0530712999853058
افراد	0.05270132604057354
قوه	0.052617598248942965
قاضی	0.052493084831009895
معامله	0.052370241829466035
عمومی	0.05202171487162044
خودرو	0.05175855611364222
سینمای	0.05173053603434763
قانونی	0.05126684558459771
مقابل	0.05114053094263005
تعدادسهام	0.05103616303716629
کارگردان	0.05068926470178381
ای	0.05049757572073288
اشاره	0.050338099037142925
عرضه	0.05028296788487285
تغییرقیمت	0.05023304879725776
تصریح	0.05008519720952531
رده	0.049854660816722074
بانک	0.049841947237492246
امام	0.049723415091893486
بازرگانی	0.04936973240869502
سیمان	0.04905164138898055
والمسلمین	0.049049179220994166
جشنواره	0.04857803465918309
مغلوب	0.048559567821270466
حضرت	0.04833742379240569
قضائیه	0.04822908891380573
دادگستری	0.04811667522005303
توقیف	0.047856294157505364
ملی	0.04755271874357958
نمایندگان	0.04740453170075942
نگاران	0.04716018782013931
بازیها	0.046970851629938526
برخی	0.04680788213625964
طرح	0.04674025632784429
واردات	0.04667192381449725
ایشان	0.046597406492576265
صعود	0.0453795177003018
یا	0.045229526229715544
ربع	0.04506395328674895
نفتی	0.04501839761253912
سینما	0.04501422167337621
کودکان	0.04481380256891132
وی	0.044718434875147484
نفرات	0.04470277069668338
امنیت	0.04456061866381944
موسیقی	0.04431394814264733
رهبر	0.04384672790503963
هنر	0.04348629004638305
بیان	0.042526793146652864
نباتی	0.042506089404912295
روغن	0.04237173184393228
فرهنگی	0.042292623569449184
اظهار	0.04208195861852326
ایران	0.04192301651176611
صفر	0.041884931017270866
حقوق	0.04179951434563067
زندان	0.041655437074917145
نرخ	0.041648200454615036
صادراتی	0.04163900845892865
سینمایی	0.041617139197769326
سازمان	0.0412362629361851
برگزار	0.041204043518043854
شرکت	0.04090837262287361
نقاشی	0.04080799028306181
اصلاح	0.04078331915124345
تامین	0.040720490109906304
حوزه	0.04063854795012123
علیه	0.040513056632885736
خبرنگار	0.04016289491859304
حضور	0.04010566243844926
طلای	0.04002411286979912
اردوی	0.04001841065853018
امتیاز	0.03992949238223886
من	0.039922297872698964
نشریه	0.03985617244704187
کودک	0.0397846184020656
وقتی	0.039716297023417724
زن	0.039561342319644144
انتخابیه	0.03953183099467683
امور	0.03948972743463863
مصرف	0.03922425649908767
ورزشی	0.6115148078047299
تیم	0.5126720910382985
اجتماعی	0.2968436225273181
سیاسی	0.2927948854278073
فوتبال	0.2848495625962737
اقتصادی	0.2695968247878484
جام	0.22043802760142994
بازی	0.21862988603247757
قهرمانی	0.19378301531635156
اسلامی	0.17864550840474447
بازیکن	0.15432674635807375
مجلس	0.14200578534345953
بازیکنان	0.13955698149029372
فدراسیون	0.13678151030004093
شورای	0.13593677208736565
مسابقات	0.13327234680961952
دلار	0.13116289825330352
مسابقه	0.12950282472050345
مردم	0.12419201101871136
آسیا	0.1223216363018993
قیمت	0.11729712757280031
تولید	0.11708706696883664
سرمایه	0.11691026331818244
گذاری	0.11688949097239743
باشگاههای	0.11591051785287876
بازار	0.11456212937373889
صنایع	0.1139442795925345
بازیهای	0.11232286674830849
جمهوری	0.1114091688736012
رقابت	0.11029058565097993
دادگاه	0.10567088876463915
گروه	0.098071910311894
میلیارد	0.09737828671061122
مربی	0.09529034128986869
باشگاه	0.09254861918510748
ریال	0.08945599664216575
صنعتی	0.08878508789298634
آیت	0.08873396410676904
انقلاب	0.08834735075831945
حریف	0.08829159778406881
شکست	0.08747997874382651
ارزی	0.08729713406310946
نفت	0.0869598837757728
توسعه	0.08619435996788072
انتخابات	0.08619332527179324
قهرمان	0.08615950864156874
نظام	0.08455852494456484
افزایش	0.08328573571160303
معظم	0.08273530942261687
درصد	0.08195589780388457
وزیر	0.08111637834375474
هنری	0.08101791734563601
آقای	0.0798220129125573
دولت	0.07836173682570391
صادرات	0.07816576309227541
خاتمی	0.07769761267963693
مربیان	0.07713903259658883
پرسپولیس	0.07699428273940079
تولیدی	0.07659223116176239
ورزشگاه	0.07650106560554848
گل	0.07601308607031765
روزنامه	0.07584000738220498
تیمی	0.07529691217903789
دیدار	0.07477390926733962
فیلم	0.07476409392121086
جامعه	0.07456701983605463
مطبوعات	0.07262681752091771
تاکید	0.07138335901144499
پتروشیمی	0.07121537094633679
ارز	0.07049776653892259
رئیس	0.07001137202274199
ایرنا	0.06909436768323429
اسلام	0.06833243422692403
سهام	0.06817740845270315
گزارش	0.0678225006360531
مصاف	0.06728764051095437
المپیک	0.0671799902731407
خانواده	0.06709332318635841
قانون	0.06709028138673379
لیگ	0.06527355018694037
گفت	0.06479823575413657
میلیون	0.06477765330708629
فروش	0.06443370493261735
الاسلام	0.06405508598949305
والیبال	0.06392010012287264
الله	0.06385073567004484
رهبری	0.06313277707662257
سرمربی	0.0631141480353361
حجت	0.06141407831121137
میزان	0.06123594040779001
وزارت	0.06113312343613253
اقتصاد	0.06102584977847547
زندگی	0.06076875872346399
رسیدگی	0.06055921124075381
صنعت	0.06045806499114015
او	0.06042815841980009
پرونده	0.05936300357341784
پیروزی	0.05896718633318532
هزار	0.058691383661539254
حریفان	0.05856517782392556
آنان	0.05846992846993326
نگهبان	0.05792704525297676
کشور	0.05781002921911038
کاهش	0.0576292912691887
ورزش	0.057537856115931874
مهاجم	0.056837013602555775
پارس	0.05640326095863424
فرهنگ	0.05622730966480649
قضایی	0.05581555013414041
دروازه	0.055374270353492516
برتر	0.05489923604558067
آثار	0.054697899074199086
گاز	0.05441085057918782
نمایش	0.05388281986354615
شعبه	0.053693856039293664
افزود	0.053650685157797584
برتری	0.05318481337004144
میزبان	0.05317440309966859
بخش	0.0530712999853058
افراد	0.05270132604057354
قوه	0.052617598248942965
قاضی	0.052493084831009895
معامله	0.05237024182946559
عمومی	0.05202171487162044
خودرو	0.05175855611364222
سینمای	0.05173053603434763
قانونی	0.05126684558459771
مقابل	0.05114053094263005
تعدادسهام	0.05103616303716629
کارگردان	0.05068926470178381
ای	0.05049757572073288
اشاره	0.050338099037142925
عرضه	0.05028296788487285
تغییرقیمت	0.05023304879725776
تصریح	0.05008519720952531
رده	0.049854660816722074
بانک	0.049841947237492246
امام	0.049723415091893486
بازرگانی	0.04936973240869502
سیمان	0.04905164138898055
والمسلمین	0.049049179220994166
جشنواره	0.04857803465918309
مغلوب	0.048559567821270466
حضرت	0.04833742379240569
قضائیه	0.04822908891380573
دادگستری	0.04811667522005303
توقیف	0.047856294157505364
ملی	0.04755271874357958
نمایندگان	0.04740453170075942
نگاران	0.04716018782013931
بازیها	0.046970851629938526
برخی	0.04680788213625964
طرح	0.04674025632784429
واردات	0.04667192381449725
ایشان	0.046597406492576265
صعود	0.0453795177003018
یا	0.045229526229715544
ربع	0.04506395328674895
نفتی	0.04501839761253912
سینما	0.04501422167337621
کودکان	0.04481380256891132
وی	0.044718434875147484
نفرات	0.04470277069668338
امنیت	0.04456061866381944
موسیقی	0.04431394814264733
رهبر	0.04384672790503963
هنر	0.04348629004638305
بیان	0.042526793146652864
نباتی	0.042506089404912295
روغن	0.04237173184393228
فرهنگی	0.042292623569449184
اظهار	0.04208195861852326
ایران	0.04192301651176611
صفر	0.041884931017270866
حقوق	0.04179951434563067
زندان	0.041655437074917145
نرخ	0.041648200454615036
صادراتی	0.04163900845892865
سینمایی	0.041617139197769326
سازمان	0.0412362629361851
برگزار	0.041204043518043854
شرکت	0.04090837262287361
نقاشی	0.04080799028306181
اصلاح	0.04078331915124345
تامین	0.040720490109906304
حوزه	0.04063854795012123
علیه	0.040513056632885736
خبرنگار	0.04016289491859304
حضور	0.04010566243844926
طلای	0.04002411286979912
اردوی	0.040018410658529735
امتیاز	0.03992949238223886
من	0.039922297872698964
نشریه	0.03985617244704187
کودک	0.0397846184020656
وقتی	0.039716297023417724
زن	0.039561342319644144
انتخابیه	0.03953183099467683
امور	0.03948972743463863
مصرف	0.03922425649908767
